selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
42,801.971,808.4684966,20210916_1213.WAV,801.971,RUM,10,3,M6,1,CCF,1,M6.99,1,pt noise at beginning,NA,NA,NA,20210916_0747_to_20210916_1403.Table.1.selections.txt,20210916_1213_sel42.wav,M6s,F,6/30/1975,NA,M6,M6s,F,4/21/1999,M6,M6,9/16/2021,16880,8184,adult,adult,no,no,MomAdF,contact,20210916_1213,NA,NA,1,1,1,1,20210916_1213_sel42.wav,0.320993904,0.274635684,0.556970394,0.142656553,0.004569875,-0.000138401,0.003107056,-0.001387614,-0.00108482,0.002396342,-0.003078216,-1.01E-05,0.000934894,0.002453834,-0.000743519,-0.000436879,0.000468604,-0.001185492,0.000598576,-0.001224659,0.001760506,-0.002141804,0.000197111,-0.001750417,0.002601909,-0.000639521,-0.002303732,-0.00333278,0.00155854,0.002287032,-0.000245349,-0.001375266,-0.001151074,-0.000262925,-0.000472866,0.001287161,0.001062404,-0.001395601,-0.001132516,0.00020217,0.000983507,0.000265682,0.001506917,-0.000511291,-0.000929452,-0.000698766,0.001810874,0.000435603,0.00208477,-0.000126226,-0.002567221,-0.00267182,-0.004516153,-0.005989945,0.000591075,-0.000744692,0.000834926,-0.000570853,-0.00146267,-0.000297184,0.001704642,0.000766643,0.00054602,0.005764972,-0.000404098,-0.00102164,-0.001001576,-0.000200649,-5.75E-05,-0.000611306,0.001111719,-0.000745476,3.56E-05,-0.002742979,-6.35E-05,-0.010453272,0.007107394,0.006679095,0.223214286,5.803571429,10.9375,13.16964286,2.539949365,3.891661915,3.734555117,1.94525462,0.223214286,9.598214286,10.9375,13.16964286,2.276761615,1.987147251,2.636407988,2.156894383
45,1341.2479,1348.839035,20210916_1253.WAV,1341.2479,RUM,21,3,M6,1,CCF,1,M6.99,1,NA,NA,NA,NA,20210916_0747_to_20210916_1403.Table.1.selections.txt,20210916_1253_sel45.wav,M6s,F,6/30/1975,NA,M6,M6s,F,4/21/1999,M6,M6,9/16/2021,16880,8184,adult,adult,no,no,MomAdF,contact,20210916_1253,NA,NA,1,1,1,1,20210916_1253_sel45.wav,0.213232365,0.217283276,0.408941477,0.424106591,0.003330975,0.000139303,0.002228801,-0.001201005,-0.001094604,0.002084958,-0.003053086,-9.20E-05,0.00180647,0.00225587,-0.000673123,0.00077435,0.001013699,-0.001970872,-0.000125246,-0.000971644,0.00173952,-0.003263995,0.000213004,-0.001292913,0.002053341,-0.000694702,-0.002933122,-0.004539787,0.001662398,0.003224921,0.000163274,-0.001971916,-0.00066718,-0.000304712,-0.000449235,0.001702472,0.000648998,-0.001916059,-0.001292806,-0.000980364,-0.00020667,-0.00018021,-0.000472337,0.000404921,0.000232281,-0.000242672,0.00085324,0.000148717,0.000606703,-3.28E-05,-0.001652186,-0.001073066,-0.003526852,-0.004392896,0.000409755,-4.67E-05,-0.001101661,0.000211428,0.002964938,-0.000168848,0.005424358,0.000384954,0.001316486,0.005737824,-0.000435451,-0.000645325,-0.001754748,-8.10E-05,-0.000612185,3.38E-06,-0.003447061,-0.000731942,0.001584922,-0.004863377,0.001065501,-0.005732944,0.003142224,0.005438041,2.008928571,8.258928571,12.05357143,13.61607143,2.27526786,1.542246172,2.825614811,1.804691614,0.223214286,2.120535714,12.05357143,13.61607143,1.831546791,1.912837777,1.454994717,1.716223132
47,63.9108,70.34396493,20210916_1305.WAV,63.9108,RUM,3,3,M6,1,CCF,1,M6.99,1,NA,NA,NA,NA,20210916_0747_to_20210916_1403.Table.1.selections.txt,20210916_1305_sel47.wav,M6s,F,6/30/1975,NA,M6,M6s,F,4/21/1999,M6,M6,9/16/2021,16880,8184,adult,adult,no,no,MomAdF,contact,20210916_1305,NA,NA,1,1,1,1,20210916_1305_sel47.wav,0.311354239,0.184173935,0.411589213,0.534643079,0.003551383,-0.000560575,0.002090169,-0.000561299,-0.000536444,0.000840482,-0.001694803,0.000585818,0.001107652,4.10E-05,-0.000707781,0.001297344,0.000252444,-0.000271237,0.000337572,-0.001811609,0.002336396,-0.003797582,0.000355122,-0.00156195,-0.000257644,-0.000177602,-0.001538261,-0.003207872,0.00187904,0.002419903,-0.000263933,-0.001235257,-0.001630094,-0.000211104,0.000366366,0.003759401,0.002485654,-0.003243768,-0.004088942,-0.001320919,-0.001295422,-0.000470308,-0.00153205,0.000870576,0.001320668,-0.000578822,0.001272438,-0.000500121,0.000655061,-0.000125918,-0.002749215,-0.003074119,-0.006181022,-0.008605849,0.00255414,-0.000421894,-0.000527024,0.000119864,0.001559617,-0.000389211,0.002794943,0.001036961,0.000589157,0.00454289,-0.000994128,0.00022961,-0.004393484,-0.000568842,0.000227221,0.000381013,-0.006040257,-0.001227825,-0.000246001,-0.000264958,0.003519813,-0.004248391,0.004709396,0.001195813,1.897321429,6.473214286,11.94196429,13.33705357,2.148308504,2.164335795,2.577793691,4.561550909,0.446428571,8.984375,11.88616071,13.39285714,1.760150819,1.753822432,1.96337515,2.452490259
115,1619.4389,1623.813452,20210924_1200.WAV,1619.4389,RUM,18.8,2,R22.8916,1,GWG,1,R22.89,1,R22.8916 APR R22.89,NA,NA,NA,20210924_0814_to_20210924_1403.Table.1.selections.txt,20210924_1200_sel115.wav,Artists,M,2/4/2016,R22.89,R23,Artists,F,6/30/1988,R22,R23,9/24/2021,2059,12139,juv,adult,no,no,JuvOff,greeting,20210924_1200,NA,NA,1,1,1,1,20210924_1200_sel115.wav,3.130138811,0.519761615,0.796222896,0.187178736,-0.009412229,-0.000238056,-0.005914526,0.000548088,-0.001711194,-0.006193957,0.004130145,-0.00026346,0.000710364,0.001530793,0.001610455,0.004832018,-0.00026037,0.001959678,0.002605817,0.001782382,-0.005114364,0.000724248,-0.001459734,0.000679104,0.002103851,0.001601368,-0.00379091,-0.001429638,-0.001061752,0.001605811,0.000143003,-2.48E-05,-0.001001231,7.11E-05,-0.000931265,-0.001735904,-0.000791326,0.001393702,0.001216959,0.001151,0.00192973,0.000750524,0.000198986,0.00174032,0.001264361,0.001790806,-0.000149071,0.00313666,0.004418569,-0.001162651,-0.000668787,0.001879989,0.000352217,0.007034487,-0.002293462,-0.000288754,-0.001697164,4.38E-06,0.000203363,-0.000556833,-0.003181911,0.002078271,-0.000554945,0.00684474,-0.000526318,-0.003348173,0.000416326,-0.001133651,0.007346939,-0.001431072,0.006648962,0.002962863,-0.004827104,-0.00170716,0.001705911,-0.004580561,-0.008507516,-0.000800671,0.892857143,1.785714286,8.482142857,11.16071429,2.237317107,2.971233657,1.212204524,1.276905075,0.669642857,2.232142857,9.151785714,14.28571429,1.821533148,2.713292542,1.054016747,1.136793843
34,96.6639,102.2607535,20210927_1409.WAV,96.6639,RUM,14,2,M14.08,1,GWG,1,M14.9720,1,"M14.9720 APR M14.97 and M14.08. M14.08 and M14.97 were standing right next to each other and M14.9720 went in between them and TTO M14.08. I thought it was M14.08 but wasn't sure and thought it could have been M14.97 or M14.9720, but Leaderboard also thought it was M14.08 so I'm saying cert=1",NA,NA,NA,20210927_0858_to_20210927_1409.Table.1.selections.txt,20210927_1409_sel34.wav,NativeAmericans,F,9/15/2008,M14,M12,NativeAmericans,F,2/20/2020,M14.97,M12,9/27/2021,4760,585,adult,juv,no,no,A2J,greeting,20210927_1409,NA,NA,1,1,1,1,20210927_1409_sel34.wav,0.679169654,0.3451938,0.621586035,0.252483905,-0.001206982,0.000616024,-0.001119385,0.002764935,0.001745697,-0.000761145,0.003063956,-0.000973515,0.002219067,-0.003764733,0.00215044,-0.001447121,0.000127166,0.001012984,0.000885216,-0.000673395,0.001075324,0.00019385,0.001209683,0.002253064,-0.002139753,0.000734813,0.000473411,-0.002369432,0.002120694,0.002775904,0.000233038,-0.002551772,-0.001878321,-0.001114722,-0.00025403,-0.001139902,-0.000774833,0.00232995,-0.001816135,-0.004360806,-0.003277556,-0.00425951,-0.00181648,0.000835611,0.001134042,-3.08E-05,-0.000753169,-0.000417976,-0.001456242,-0.00057744,-0.000237737,-0.000102951,0.000542374,-0.002580285,0.000776467,-0.000995347,0.001936639,0.00049835,-0.006645423,-0.000301586,0.002794843,-0.000476996,0.00046547,-0.000785428,-0.000409427,0.000348733,-0.001002218,0.000444841,-0.002445858,-5.21E-05,-0.000348145,0.001193813,-0.003157381,0.000758898,0.000204825,0.002407837,0.003078975,0.002862281,1.897321429,2.566964286,6.138392857,10.37946429,2.081131755,2.954883993,1.870781392,2.177548629,2.008928571,2.678571429,6.361607143,10.04464286,2.442303222,1.897662277,1.629138832,1.530893708
11,379.4445,384.0120471,20210930_0850.WAV,379.4445,RUM,NA,2,M65.93,1,GJJ,1,R26,1,R26 JON M65.93,NA,NA,NA,20210930_0823_to_20210930_1403.Table.1.selections.txt,20210930_0850_sel11.wav,Artists2,F,6/30/1993,M65,R26,Artists2,F,6/30/1984,NA,R26,9/30/2021,10319,13606,adult,adult,no,no,YngA2A,greeting,20210930_0850,NA,NA,1,1,1,1,20210930_0850_sel11.wav,4.188241097,0.435294693,0.76563701,0.131769074,-0.011299409,0.000576778,-0.007120936,0.002205327,0.000199701,0.001315167,0.00132975,0.000183973,-0.000164701,-0.005144099,0.00167024,-0.000988316,-0.001779547,0.000621755,-0.00242418,-0.001642044,0.002442007,-0.001386478,0.00143426,0.001402236,-0.003593231,-0.000897297,-0.000296842,0.002591501,0.00114995,-0.000940309,-0.000600688,0.001192569,0.000423895,-0.000364306,-0.000942201,0.002899106,0.000561013,-0.00038564,-0.005429874,-0.004679524,-0.003471275,-0.003456243,-0.00221859,0.000298829,0.00012116,-0.000446985,0.000914616,3.74E-07,0.001965251,-0.00026461,-0.000106364,-0.000401741,-0.001132711,-0.003983607,0.001367229,-0.000102211,-0.000329346,-0.001002587,0.002109157,-0.000651257,-0.001276293,0.001863935,-7.73E-06,0.002208392,0.000880815,-0.001045595,0.004638252,0.000400687,0.006466231,-0.000311648,-0.008276131,-0.00847534,0.001730528,-0.001421249,-0.000818984,-0.001610397,0.003546861,-0.000703262,0.446428571,1.785714286,2.455357143,5.580357143,2.151635427,2.071780812,3.494123455,1.821014446,1.785714286,2.678571429,5.580357143,10.26785714,3.158532646,1.961672895,1.932830765,1.439704978
25,1453.691,1458.901864,20210930_0850.WAV,1453.691,RUM,11.4,3,M7.8905,1,CCF,1,M6.99,1,M7.8905 holding ears out without flapping while calling. M6 was very close (5-10m?) to her on other side of bush. M6.99 is roughly 70m away. Shortly after this M6.99 JON M7.8905 and M6. Before this call M6 and M6.99 were not with group. Not sure exactly when M7.8905 and M6 JON.,NA,NA,NA,20210930_0823_to_20210930_1403.Table.1.selections.txt,20210930_0850_sel25.wav,M6s,F,3/15/2005,M7.89,M6,M6s,F,4/21/1999,M6,M6,9/30/2021,6043,8198,adult,adult,no,no,AgeMts,contact,20210930_0850,NA,NA,1,1,1,1,20210930_0850_sel25.wav,0.758395595,0.30725518,0.726652886,0.173642946,-0.010945889,-0.000324538,-0.007145533,-0.000327329,-0.00069469,0.002173685,-0.000290464,-3.85E-05,-0.002168618,-0.001249416,0.000826159,0.001233268,-0.000302557,0.000807476,0.000649329,0.000821944,0.001034184,0.002250354,-0.001434681,-0.001669195,0.001231713,-0.00021333,0.002209742,0.005392023,0.000280517,-0.002983359,-5.23E-05,0.00090351,-0.000392741,-0.001225829,-0.00011734,0.002015649,0.000300167,-0.001337804,-0.00372938,-0.00071599,-0.000860767,-0.000604902,-0.003670628,0.001032705,0.002575976,-0.00115789,0.000709266,-0.000236031,0.002812612,-0.000703422,0.000305362,0.001239947,0.001565049,0.001312973,0.000407367,3.16E-05,0.002196677,-0.000750857,-0.008143415,0.000163174,-0.003024931,0.000549992,-0.000979939,0.001477796,-1.01E-05,-0.001284666,0.004556152,0.000872233,0.003903226,-0.00053839,-0.005325716,-0.006954795,-0.003654932,0.00161757,-0.002442832,-0.007556169,0.007877508,-0.009114568,0.446428571,1.227678571,5.357142857,6.473214286,1.677945973,3.11608225,1.367379374,1.436088698,0.669642857,1.227678571,1.897321429,5.357142857,1.602081942,1.563519658,1.849036377,1.472172978
54,1289.9676,1293.956162,20210930_1356.WAV,1289.9676,RUM,7,2,R24,1,GJJ,1,R22.8904,1,R22.8904 JON R24,NA,NA,NA,20210930_0823_to_20210930_1403.Table.1.selections.txt,20210930_1356_sel54.wav,Artists,F,6/30/1980,NA,R23,Artists,F,4/14/2004,R22.89,R23,9/30/2021,15067,6378,adult,adult,no,no,OldA2A,greeting,20210930_1356,NA,NA,1,1,1,1,20210930_1356_sel54.wav,0.295557687,0.305204301,0.556770491,0.336409682,-0.000122623,0.001380555,-0.000734233,0.002702697,-0.000164876,0.000134034,0.001138833,-0.001993675,0.003113045,-0.002464392,0.001174202,-0.001883068,0.000509435,-0.000214142,-0.000204038,-0.000677037,-0.00082821,0.000311013,-0.000981492,0.002456128,0.001164574,0.000535792,-0.000741236,-0.003165596,-0.000806647,0.00125984,-0.001160013,-0.001471057,-0.000692179,0.00019029,-0.001288439,-0.001941214,-0.002059002,0.003418519,0.000788849,-0.002451802,-0.002887043,0.000281738,-0.006820273,0.002552472,0.00347527,-0.000182107,-0.0018187,-0.000964632,-0.002677058,0.000634335,0.00041193,0.000566792,0.001511126,0.00046206,0.00048241,0.001067965,-0.000151187,-6.14E-05,0.001771826,-0.0001854,-0.001130787,-0.000899377,-0.00071992,-0.001448599,6.97E-05,-0.000379542,0.001730484,0.001027221,-0.001329861,1.17E-05,0.002000618,0.002652816,-0.003359553,-0.00560612,-0.001067864,0.00306894,-0.000294921,-0.003256171,0.446428571,1.785714286,2.678571429,12.72321429,1.807941786,2.642737151,2.185798631,1.268626607,0.446428571,1.785714286,2.678571429,12.72321429,1.82093533,3.034425092,2.565716398,1.319146683
8,85.7942,96.08726388,20211001_1022.WAV,85.7942,RUM,12,3,R21.04,1,GWG,1,R21.0418,1,R21.0418 APR R21.04,NA,NA,NA,20211001_0838_to_20211001_1411.Table.1.selections.txt,20211001_1022_sel8.wav,Artists,F,3/5/2004,R21,R23,Artists,M,2/16/2018,R21.04,R23,10/1/2021,6419,1323,adult,juv,no,no,MomJuv,greeting,20211001_1022,NA,NA,1,1,1,1,20211001_1022_sel8.wav,0.329944751,0.187928177,0.396939517,0.249100551,-0.002397626,2.83E-05,-0.001698575,-0.002104103,-0.000975715,0.001068966,-0.002309557,0.00125732,-0.000658145,0.003348874,-0.000604575,0.000893204,0.000182823,0.000238523,6.97E-05,0.001428094,0.000743869,0.000207718,-0.000344385,-0.000755436,5.89E-06,-0.001480937,-0.000693447,-0.000146418,-6.28E-05,0.000340631,-0.000190905,0.00059205,-0.000127807,-0.000762901,0.00053562,0.000765807,-0.000409955,0.00105648,-0.002139333,-0.000522951,-0.001878109,-0.002264719,0.003023152,-0.001904881,-0.004394844,0.000600566,0.000685102,1.33E-05,0.000930875,-0.000270592,0.000108,-0.000638704,-0.001015946,-0.000183683,6.08E-06,-4.61E-05,-0.000978642,4.20E-05,0.004780068,-5.98E-06,-0.000874388,-5.51E-05,-0.00017411,-1.31E-05,6.51E-05,-0.00036129,0.000785926,0.000320204,-0.001019354,0.000523925,-0.003734625,-0.002403116,-0.005931303,0.003931954,0.005152981,0.003310834,0.001388356,-0.000110742,0.167410714,2.287946429,5.133928571,5.915178571,2.475085504,1.998360322,3.275409822,6.216625391,0.167410714,1.339285714,5.189732143,5.915178571,2.174950566,1.839962722,1.60387741,1.713362211
192,959.893,967.8701245,20211001_1411.WAV,959.893,RUM,NA,2,R22.89,1,GJJ,1,R22.890417,1,R22.890417 JON R22.89. R22.89 sniff toward R22.890417,NA,NA,NA,20211001_0838_to_20211001_1411.Table.1.selections.txt,20211001_1411_sel192.wav,Artists,F,6/30/1988,R22,R23,Artists,F,11/6/2017,R22.8904,R23,10/1/2021,12146,1425,adult,juv,no,no,A2J,greeting,20211001_1411,NA,NA,1,1,1,1,20211001_1411_sel192.wav,0.621571456,0.280569549,0.526595543,0.181700398,0.001251691,0.000348426,0.000880942,0.001335334,0.000520079,0.000384216,-0.000914393,-0.001078278,-0.000673759,-0.000638641,0.000681646,-0.002857871,5.28E-05,-0.000393236,0.000893754,-0.001186928,0.001361588,0.000519665,0.000672771,0.002228508,-0.003608946,0.001047313,0.00106014,-0.000242718,0.000315757,-0.001355998,-0.000114604,0.00061278,-3.14E-05,1.32E-06,-0.000165545,-0.001882237,-0.000505015,0.001118903,-9.34E-06,-0.000969853,-0.000913439,-0.001862884,-0.00050664,0.001218587,0.000269771,-0.000186531,0.000802724,0.000137169,0.001046133,-0.000441086,-0.000218179,-0.000716226,-0.000884877,-0.002489554,0.000900747,-4.96E-05,0.00039987,-0.000464836,-0.001737563,0.000184569,-0.003017012,-7.45E-05,-0.001134538,-0.000792844,6.18E-07,2.71E-07,-0.001230606,-0.000249995,-0.000230769,0.000652482,0.000185216,-0.000940941,7.05E-05,-0.000667807,-0.000869456,-0.00219076,-0.005457159,-0.002929179,1.450892857,2.232142857,3.850446429,5.859375,2.787633504,2.790279892,2.784031768,3.195256086,0.167410714,1.450892857,2.232142857,12.22098214,1.813916883,2.108412078,1.952625361,2.047916147
23,1508.0753,1510.002913,20211002_1334.WAV,1508.0753,RUM,5,2,R25.03,1,COO,1,R25.0320,1,In field thought it was from R25.0320 but F0 is way too low for even R25.0316. Probably what I heard in the field was the response that had a higher f0,NA,NA,NA,20211002_1130_to_20211002_1402.Table.1.selections.txt,20211002_1334_sel23.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,9/1/2020,R25.03,R26,10/2/2021,6642,396,adult,juv,no,no,MomJuv,care,20211002_1334,NA,NA,1,1,1,1,20211002_1334_sel23.wav,0.72988424,0.40579766,0.632917815,0.053794095,0.003969235,-9.42E-05,0.002198734,0.004478752,0.001422017,-0.002107767,0.003607493,-0.001272148,0.00172981,-0.005716285,0.000857041,-0.000797732,0.000257701,0.002286115,-0.001964428,0.002041368,-4.53E-05,-0.001479726,0.000704739,-0.000588113,-0.00132845,-0.00054533,0.00032213,0.000622534,0.000121963,0.001069667,0.001771942,0.000961968,0.000164047,0.000266945,-0.001773088,0.000368939,-0.002211549,0.004369684,-0.000711295,-0.006346193,-0.00457366,-0.00467451,-0.00546494,0.001586857,0.00244322,-0.001413226,0.000216347,-0.00010139,-0.001393906,-0.001412368,-0.001176915,-0.000194284,-0.00017375,-0.001848356,-0.000849347,0.001152607,-0.00289097,0.000997068,0.006949732,-0.000987712,0.003383273,0.000263865,0.000860731,0.005886989,-0.000550325,-0.00136675,-0.000602409,-0.000312735,0.00434473,0.000676897,-0.001358354,-0.0017355,0.001832946,-0.008634641,0.001090073,0.001691977,-0.000685031,0.002152663,1.5625,12.5,13.39285714,14.28571429,11.22380527,1.193102146,1.758640666,1.681749065,1.5625,2.232142857,12.72321429,14.28571429,5.25215068,4.463423887,1.396266133,1.158901467
54,4406.3964,4412.958228,20211004_0917.WAV,4406.3964,RUM,10,3,M9.96,1,GWG,1,M9,1,M9 APR M9.96,NA,NA,NA,20211004_0755_to_20211004_1405.Table.1.selections.txt,20211004_0917_sel54.wav,M9s,F,6/30/1996,M9,M9,M9s,F,6/30/1971,NA,M9,10/4/2021,9227,18359,adult,adult,no,no,AdDau,greeting,20211004_0917,NA,NA,1,1,1,1,20211004_0917_sel54.wav,0.172701038,0.164095179,0.440316668,0.408805413,-0.001754464,-4.94E-05,-0.001144991,-0.001634849,-0.002032964,0.002906225,-0.00396411,4.26E-05,-0.001504538,0.00169654,-0.000300186,0.000183837,0.000775079,-0.00240705,-0.001136057,-0.002246177,0.002126935,-0.001406853,-0.000376509,-0.000814519,-0.000299111,-8.59E-05,-0.0003681,0.000428384,-0.00086842,0.00103837,0.000252209,-0.000223899,0.000938732,-4.81E-06,0.00048955,0.003265115,0.002044981,-0.004492301,-0.001607113,0.000621255,0.000687579,0.00273101,8.76E-05,0.001367269,0.002972788,-0.000830804,0.001304017,0.000468236,0.000406601,0.00049361,-0.001677988,-0.001035544,-0.001492151,-0.001239376,0.000950677,-5.71E-05,-0.000923382,-0.000118871,0.00163869,-0.000241174,0.000884932,0.000119089,-0.000513436,-0.000720822,-0.000119392,0.00050002,0.002512746,0.000373294,0.002531334,-0.000207872,-0.003572985,0.002823772,0.000465455,-0.002052836,0.006649156,-0.005102559,-0.00524723,-0.003356104,1.004464286,2.120535714,3.571428571,5.46875,2.699474767,2.360426669,5.090381134,2.195742331,0.223214286,1.004464286,1.897321429,5.580357143,1.58593865,2.055682929,2.271575225,1.653231449
102,3316.4308,3319.432609,20211004_1105.WAV,3316.4308,RUM,NA,2,R24.14,1,GWG,1,R24,1,R24 APR R24.14 and touch her with her tusks. I couldn't tell which one called but Leaderboard said it was R24.14,NA,NA,NA,20211004_0755_to_20211004_1405.Table.1.selections.txt,20211004_1105_sel102.wav,Artists,F,9/2/2014,R24,R23,Artists,F,6/30/1980,NA,R23,10/4/2021,2589,15071,juv,adult,no,no,JuvOff,greeting,20211004_1105,NA,NA,1,1,1,1,20211004_1105_sel102.wav,0.896365605,0.213122321,0.416494394,0.526579242,-0.001286431,0.001646982,0.000100181,0.003207113,0.002439258,-0.003210191,0.006635013,-0.000397251,0.002096313,-0.005070453,0.001165146,0.00473096,0.001104775,0.003611404,-0.002192129,0.001400169,-0.002660152,0.001205846,-0.001969486,-0.002959554,0.003864626,1.26E-05,0.000349749,-0.000269453,-0.001962374,0.00101127,-0.001034242,-0.002113929,0.000433895,0.000190735,0.003049041,0.002685832,0.000532304,-0.001552797,0.000922745,-0.000148977,-0.00102008,-0.000791659,-1.08E-06,-0.000284094,0.000421721,0.000733834,-0.000235237,-0.000663932,0.000581161,-0.001242912,0.000759869,0.001234329,0.002145039,0.00055524,-0.000282559,0.000782008,0.001384623,0.000211411,0.000826129,0.001204894,-0.001216919,0.000110766,0.000618535,0.000742481,-0.00054206,0.000720866,0.000203568,0.000834231,1.83E-05,-0.000304393,-0.006484453,0.003347694,0.003720292,-9.17E-05,-0.001751446,0.001740954,0.000859279,-0.002192784,1.339285714,6.25,12.27678571,12.94642857,5.559697961,1.40356259,1.279198177,1.190289976,1.339285714,2.008928571,6.25,12.94642857,3.097097462,2.982728203,1.270277814,1.347467701
174,1216.6947,1222.858653,20211005_1400.WAV,1216.6947,RUM,NA,2,M48.06,1,GWG,1,M48.910320,1,M48.910320 APR M48.06,NA,NA,NA,20211005_1027_to_20211005_1400.Table.1.selections.txt,20211005_1400_sel174.wav,Butterflies1,F,10/7/2006,M48,M48.93,Butterflies1,F,1/17/2020,M48.9103,M48.93,10/5/2021,5477,627,adult,juv,no,no,A2J,greeting,20211005_1400,NA,NA,1,1,1,1,20211005_1400_sel174.wav,0.618973738,0.265091779,0.480188855,0.437587162,0.003863543,0.000283815,0.002698938,0.001522419,0.001133143,-0.002455331,0.003876284,0.000697235,-2.35E-05,-0.001661506,-0.000195132,0.002878705,-0.000214966,0.002615146,-0.001350589,0.001650354,-0.002994059,0.000950238,-0.002010719,-0.002395463,0.002470997,-0.00043734,0.001126456,0.002796208,-0.000958967,-0.000726828,0.000322844,0.000657979,0.00037457,0.000549474,0.000351907,-0.000408499,-2.06E-05,-0.000848531,0.000155231,0.000602372,-0.00040162,0.000153247,0.000700189,-0.000327156,-0.001487929,-0.000740095,0.000114,-0.000572248,0.001269852,-0.000557591,0.000339405,0.001285689,0.002439284,0.003478683,-0.000739519,-0.000113833,0.001812361,8.23E-05,-0.004526326,-1.52E-05,0.000217291,-6.22E-05,0.000204584,0.002996404,0.000481871,-0.000533188,0.000777109,0.000114655,0.003732097,-0.000259774,0.001270464,0.004132905,0.000493056,-0.001915736,0.003184192,0.001233768,0.000205278,0.001603021,0.948660714,2.232142857,5.859375,13.78348214,2.049587948,3.103941063,3.500382339,2.000670105,0.167410714,1.395089286,2.120535714,5.357142857,1.539890996,1.532797126,2.555230718,1.457236363
19,540.2288,545.8899851,20211006_1326.WAV,540.2288,RUM,NA,2,M14.08,0.5,GJJ,1,M14.93,1,"Greeting ceremony. M14.93 (and calves?) JON M14.97, M14.08, M14.04, M14.9713, M14.9720, and M14.0420. Previously M14.93, M14.9308, M14.9315, M14.9319, M13.02, M13.0213, and M13.0220 were resting under one tree, and M14.97, M14.9713, M14.9720, M14.04, M14.0420, and M14.08 were resting under a different one nearby but OOS of each other. Then M14.97 went OOS into bushes but still near M14.04 and M14.08. Then M14.93 APR and JON M14.97 (calls OOS), and then they both came into site and GJJ with M14.04 and M14.08.",NA,M14.04,NA,20211006_1012_to_20211006_1407.Table.1.selections.txt,20211006_1326_sel19.wav,NativeAmericans,F,9/15/2008,M14,M12,NativeAmericans,F,6/30/1993,M14,M12,10/6/2021,4769,10325,adult,adult,no,no,YngA2A,greeting,20211006_1326,NA,NA,0,1,1,1,20211006_1326_sel19.wav,1.597949294,0.242727966,0.563601138,0.173793498,-0.005291124,-0.000458366,-0.003887479,-0.001246469,0.0002043,0.001007431,-0.001321342,0.000611581,-0.004216578,-0.000855546,-0.000341522,0.003965682,-0.000869697,0.003211291,-0.000386806,0.001536953,0.003651351,-0.000885448,0.000154805,-0.001556233,-0.001166033,-0.000104244,0.00214831,0.005339757,0.00026121,-0.003599024,-0.000461442,0.003332815,-0.000838835,-6.65E-05,-0.000431314,0.006815196,0.002071721,-0.00475545,-0.00872443,-0.00734677,-0.003393648,-0.004307099,-0.0013011,0.000177508,-0.00013475,0.000471326,0.000102729,-0.000368113,0.003121127,-0.000386735,-0.001280287,-0.001981411,-0.003674246,-0.004987828,0.001922667,-0.000475021,0.000655929,-0.000661592,-0.001788917,-0.000571125,-0.006813358,0.000866153,-0.000870623,0.005204342,0.001272106,-0.001905263,-0.002076848,-5.01E-05,0.010551057,-0.001109979,-0.002051711,-0.004262451,0.002677908,0.003439654,0.000566522,-0.001905769,-0.00456711,-0.001235853,0.223214286,1.339285714,5.691964286,7.254464286,1.766115274,2.311946562,2.345402158,2.127043532,1.339285714,2.120535714,5.133928571,5.691964286,1.836562995,2.329023589,1.52475943,1.705688394
